mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,param_random_state,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.985086536407471,0.07159955096177326,1.3959033012390136,1.2577251462324555,True,,,sqrt,1,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.931067044381492,0.9380530973451328,0.9265216020182908,0.9281210592686002,0.9308930261912275,0.9309311658409486,0.003951778789735068,5
6.932419204711914,0.1370651621551983,1.678987407684326,0.7042729401514065,True,,,sqrt,1,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.9298521547656495,0.9377567140600316,0.9268138801261829,0.9290891900409707,0.9306868304977945,0.9308397538981259,0.003690940501818574,6
3.337399387359619,0.8456725443554356,2.725546932220459,1.2094470688729833,True,,,sqrt,1,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.9292230261088392,0.9378960709759189,0.9265822784810127,0.9264752287787946,0.9320265570660765,0.9304406322821285,0.004247178059118234,10
5.909239101409912,0.4843843604560974,1.8759825229644775,0.6309381056524598,True,,,sqrt,1,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.9301007556675063,0.9366687777074097,0.9267214150347441,0.9281210592686002,0.9295863593305967,0.9302396734017714,0.003424796851426247,14
4.083660507202149,0.4835712710667725,2.2055209636688233,0.4618231410029594,True,,,sqrt,2,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.9254482541679774,0.9369654735508394,0.9239507731145472,0.9239027470792548,0.9259493670886076,0.9272433230002453,0.004927821782004101,69
5.6196270942687985,0.6146214186705967,1.3909533023834229,0.45261391401433293,True,,,sqrt,2,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.9261238604212512,0.9345558014543155,0.9222011385199241,0.9255520504731861,0.9263959390862944,0.9269657579909942,0.004082705292504124,74
3.903594160079956,0.5127115808266082,1.2914834499359131,0.6187551689724308,True,,,sqrt,2,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.925937598487236,0.933291179260196,0.9244388239013595,0.9242424242424242,0.9278937381404174,0.9271607528063267,0.003332897870178092,70
4.9069092750549315,0.6208570614680897,2.658461093902588,0.0705983908721927,True,,,sqrt,2,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.925645872715816,0.934260429835651,0.9237583043340715,0.9245818870306091,0.9269680682895984,0.9270429124411492,0.0037655059545703084,73
3.6352960109710692,0.4349290312634529,2.06195273399353,0.6015462292196183,True,,,log2,1,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.9290646578782172,0.9366286438529785,0.9264752287787946,0.930511686670878,0.9311104120792703,0.9307581258520278,0.003342420098480384,7
6.087773084640503,0.13644970780688653,1.3414957523345947,0.19587115699464544,True,,,log2,1,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.9291091593475533,0.9385687143761875,0.92662871600253,0.9290444654683065,0.9314033983637507,0.9309508907116657,0.00409740470057103,4
3.5889665603637697,0.40088401401588974,1.635020875930786,0.6423624417939644,True,,,log2,1,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.93048128342246,0.9353202282815473,0.9265216020182908,0.927307206068268,0.9308493842753395,0.9300959408131811,0.0031164815041153718,17
4.473800706863403,0.1856399781912361,2.0200562477111816,0.09412055576118195,True,,,log2,1,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.9292230261088392,0.9362107267534117,0.9257972844963688,0.9260429835651075,0.9295418641390205,0.9293631770125496,0.003759781450668354,28
3.9121702194213865,0.9290099411600385,1.5762621402740478,0.4341587833051097,True,,,log2,2,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.9228832231665093,0.9329538266919671,0.9228336495888678,0.9215189873417722,0.9270304568527918,0.9254440287283817,0.004187877121218219,92
5.030419874191284,0.2278635230953176,1.4861754417419433,0.23802499738410363,True,,,log2,2,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.9246769618657422,0.9348513598987982,0.9221518987341772,0.9229793977812996,0.9248811410459588,0.9259081518651952,0.004587779158549384,87
2.9330650329589845,0.2126819501172326,2.1811990261077883,1.0587450109309349,True,,,log2,2,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.9222536984576645,0.9367088607594937,0.9219095795131205,0.922003804692454,0.9252217997465145,0.9256195486338494,0.005679744186710538,89
4.5637829303741455,0.132735361287973,4.888636732101441,0.4902217139315421,True,,,log2,2,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.9242852654728244,0.9370452388484657,0.9211276528349699,0.9217115689381934,0.9258555133079848,0.9260050478804877,0.005780809157643433,84
12.446859645843507,1.261191027925967,8.808653593063354,1.1938860959636142,True,,,,1,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.9282115869017632,0.9375,0.9221105527638191,0.9291091593475533,0.9315326633165829,0.9296927924659437,0.004987235119133095,22
31.574488353729247,1.4907851381184238,6.51391372680664,0.48388157451621516,True,,,,1,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.9282567652611705,0.9362373737373737,0.9233668341708543,0.9272271016311167,0.9300721229225463,0.9290320395446123,0.004217867168971252,37
22.899055576324464,0.7335735635339333,7.118648195266724,0.5509837463277683,True,,,,1,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.9275818639798489,0.9383886255924171,0.9216734822271154,0.9265997490589711,0.9283018867924528,0.9285091215301611,0.005456721016001047,59
32.96092991828918,0.6822850157438233,8.314870452880859,0.996309080915453,True,,,,1,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.9297637795275591,0.9364527347454947,0.9219143576826196,0.9262166405023547,0.9290646578782172,0.9286824340672493,0.004766129908624015,51
19.910848712921144,0.735899991968793,8.280737447738648,0.9104515976286098,True,,,,2,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.9278091650973007,0.9362373737373737,0.9227871939736346,0.9262166405023547,0.931153725243634,0.9288408197108595,0.0045750531318685195,46
30.296528625488282,0.39622793280383245,5.858704996109009,0.6439746500407192,True,,,,2,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.9292230261088392,0.9368686868686869,0.921143575243481,0.9268445839874412,0.9290646578782172,0.9286289060173332,0.005052738440609527,53
18.430087280273437,2.161058842894829,6.1274933338165285,0.24608586375363808,True,,,,2,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.9274269557021678,0.9359419375197223,0.9227871939736346,0.9264150943396227,0.9321181646763043,0.9289378692422904,0.004596722977910402,42
24.130551767349242,0.8053633831912349,1.1387058734893798,0.3612166964443935,True,,,,2,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': None, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.9282115869017632,0.9346384591095674,0.9208045254556882,0.9264613450659962,0.9302325581395349,0.92806969493451,0.0045434843505197855,64
8.163150930404663,0.2663228996389283,5.916134357452393,0.16221780281081208,True,,10,sqrt,1,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.9153605015673981,0.9279848389134555,0.9139784946236559,0.9165879760780611,0.9137985475213135,0.9175420717407767,0.005318533418699946,113
10.259242916107178,0.7479310193512223,1.5374145030975341,0.6531163857090816,True,,10,sqrt,1,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.9150943396226415,0.927536231884058,0.9149003479911421,0.9152221872045383,0.9126582278481012,0.9170822669100961,0.005310932627684186,116
3.999433469772339,2.04609043714035,0.6761199474334717,0.3261435127896234,True,,10,sqrt,1,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.9140526976160602,0.9289996844430419,0.9133459835547122,0.9155107187894073,0.9129471351693574,0.9169712439145158,0.006077341385092915,118
3.5812520027160644,0.5354088541802157,1.9275051593780517,0.3842102948708196,True,,10,sqrt,1,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.914572864321608,0.9286616161616161,0.9130022144890857,0.9162468513853904,0.9118483412322275,0.9168663775179855,0.006080857080218606,119
2.242772436141968,0.7510672180641376,2.0508469104766847,0.4875013601826194,True,,10,sqrt,2,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.9129751806471882,0.9258084971464806,0.9153506001263424,0.9134554643082754,0.9146649810366625,0.9164509446529898,0.004754325413856319,121
4.788544511795044,0.30142124524123015,0.7979917526245117,0.3275326484130935,True,,10,sqrt,2,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.912865681031771,0.9263823064770932,0.9146649810366625,0.9139615505830444,0.9141414141414141,0.9164031866539972,0.005023849895066077,123
2.4754709243774413,0.6399563809846593,0.9251543998718261,0.41386695530643847,True,,10,sqrt,2,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.9121813031161473,0.9263823064770932,0.9139784946236559,0.9150078988941548,0.9133459835547122,0.9161791973331527,0.005183217671228131,126
3.838516092300415,0.572839458479269,1.6335114002227784,0.19161967323870466,True,,10,sqrt,2,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.9125786163522013,0.9261363636363636,0.9143218463484034,0.9148264984227129,0.9134554643082754,0.9162637578135915,0.004995435124783225,124
2.9133333206176757,0.48824358648719596,1.1933516025543214,0.11135480151539269,True,,10,log2,1,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.9125665935443434,0.9242424242424242,0.9116719242902208,0.9129337539432176,0.9099556119213696,0.9142740615883153,0.005089209206794369,130
4.410366249084473,0.34330207488766623,0.6562668323516846,0.4181505736007446,True,,10,log2,1,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.9125117591721543,0.9258908861557869,0.9129337539432176,0.9124133585381222,0.9121365360303414,0.9151772587679246,0.005362931158361895,129
2.354013967514038,0.2286237318937522,0.5101557731628418,0.3908725398839997,True,,10,log2,1,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.913084405396925,0.923755513547574,0.9101834282099937,0.9127686472819216,0.9107029765674477,0.9140989942007725,0.00495806760854544,133
3.508494758605957,0.49977357638361647,1.5589211940765382,0.28229952413523435,True,,10,log2,1,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.9122257053291536,0.9240466435549952,0.9112724976318283,0.9109848484848485,0.9112164296998421,0.9139492249401335,0.005066536276594153,136
2.278550148010254,0.41193736748659104,1.3142058372497558,0.20765817032338058,True,,10,log2,2,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.9106918238993711,0.9256564378361278,0.9110410094637224,0.9123028391167193,0.9105897273303741,0.9140563675292629,0.005832094398879785,134
4.269209146499634,0.37374070393806796,0.5976692199707031,0.22768844143453512,True,,10,log2,2,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.911543287327478,0.9245818870306091,0.9118483412322275,0.9116719242902208,0.9108723135271808,0.9141035506815433,0.005249574291336671,132
2.6115136623382567,0.35812439982708183,1.2568900108337402,1.333613789759916,True,,10,log2,2,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.9094908862350722,0.9234661606578115,0.9098386586523252,0.9116719242902208,0.911504424778761,0.9131944109228382,0.005208839213213267,143
4.84638032913208,1.8825306396915245,4.557886171340942,1.1744315095634748,True,,10,log2,2,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.911773940345369,0.9233196591984854,0.9110477999366888,0.9110970996216898,0.9102362204724409,0.9134949439149347,0.0049364832232848205,139
7.737708950042725,3.1930140165852996,7.598783779144287,1.1518372119350901,True,,10,,1,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.9222570532915361,0.9338790931989924,0.9202762084118016,0.9229323308270677,0.9236089280100598,0.9245907227478914,0.004775961838101813,98
20.87044401168823,0.33762921299051346,5.3380533218383786,0.29644120055184264,True,,10,,1,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.9225462527438069,0.9326196473551638,0.9190715181932246,0.9235588972431078,0.9243802949482272,0.924435322096706,0.004474221804568234,100
16.634464073181153,0.40655115819132803,5.007852172851562,0.27997580235999875,True,,10,,1,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.9225462527438069,0.9335433070866141,0.921143575243481,0.9237527455287103,0.9241899968543568,0.9250351754913938,0.004383755141708749,94
21.401465320587157,0.4252618095779588,7.8499163627624515,1.0111424594944687,True,,10,,1,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.9220615964802011,0.9325346784363178,0.9186813186813186,0.9232696523645475,0.9232704402515723,0.9239635372427915,0.004603162665351439,108
14.777075386047363,1.4383842298655918,6.751469421386719,1.5250458434690553,True,,10,,2,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.9209039548022598,0.9326620516047829,0.9205152371976123,0.9233668341708543,0.9241899968543568,0.9243276149259732,0.004396829442508263,101
22.417610931396485,0.36494479873159175,5.066581058502197,0.28723852423338686,True,,10,,2,2,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 400, 'random_state': 42}",0.9220615964802011,0.9322834645669291,0.9186813186813186,0.9235588972431078,0.9231253938248267,0.9239421341592766,0.004507867117229722,109
12.661255264282227,1.593589080215049,5.597418546676636,0.24566263479478478,True,,10,,2,5,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200, 'random_state': 42}",0.9209039548022598,0.9326620516047829,0.919496855345912,0.9234149403640929,0.9247717972930437,0.9242499198820182,0.004593922327336206,103
17.629627895355224,0.6452189036986657,3.18733925819397,1.0418114037927986,True,,10,,2,5,400,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 10, 'max_features': None, 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 400, 'random_state': 42}",0.9214824120603015,0.9325771896660365,0.9183417085427136,0.9235588972431078,0.9234163252442483,0.9238753065512816,0.00474089019908188,110
7.637301969528198,0.45676238748128883,4.839399671554565,0.47834563685929116,True,,20,sqrt,1,2,200,42,"{'bootstrap': True, 'class_weight': None, 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200, 'random_state': 42}",0.9293119698397738,0.934768841038632,0.924724409448819,0.924968474148802,0.9305249921408362,0.9288597373233726,0.0037453427158939214,45
